subject,field,annotation,nan_score,good
PJ05_2_Ruhe,diameter,122627.992852,3.287413901064496,1
PJ05_2_Ruhe,diameter,122687.98835399999,2.100840336134454,0
PJ05_2_Ruhe,diameter,122687.98835399999,2.100840336134454,1
PJ05_2_Ruhe,diameter,122747.98433499999,1.3851723595151897,0
PJ05_2_Ruhe,diameter,122747.98433499999,1.3851723595151897,1
PJ05_2_Ruhe,diameter,122807.980336,2.6053639846743293,0
PJ05_2_Ruhe,diameter,122807.980336,2.6053639846743293,1
PJ05_2_Ruhe,diameter,122867.97621699999,3.1859660163624923,0
PJ05_2_Ruhe,diameter,122867.97621699999,3.1859660163624923,1
PJ05_2_Ruhe,diameter,122927.97255699999,2.6519337016574585,0
PJ05_2_Ruhe,diameter,122927.97255699999,2.6519337016574585,1
PJ05_2_Ruhe,diameter,122987.964289,2.8759369741471623,0
PJ05_2_Ruhe,diameter,122987.964289,2.8759369741471623,1
PJ05_2_Ruhe,diameter,123047.99611499999,2.63677811550152,0
PJ05_2_Ruhe,diameter,123047.99611499999,2.63677811550152,1
PJ05_2_Ruhe,diameter,123107.99201599999,3.131281892685944,0
PJ05_2_Ruhe,diameter,123107.99201599999,3.131281892685944,1
PJ05_2_Ruhe,diameter,123167.984122,4.313506617764312,0
PJ05_2_Ruhe,diameter,123167.984122,4.313506617764312,1
PJ05_2_Ruhe,diameter,123227.98000099999,1.6674458469689886,0
PJ05_2_Ruhe,diameter,123227.98000099999,1.6674458469689886,1
PJ05_2_Ruhe,diameter,123287.97584099999,1.9827187162474926,0
PJ05_2_Ruhe,diameter,123287.97584099999,1.9827187162474926,1
PJ05_2_Ruhe,diameter,123347.97179099999,6.007313250914156,0
PJ05_2_Ruhe,diameter,123347.97179099999,6.007313250914156,1
PJ05_2_Ruhe,diameter,123407.967685,3.6210394880599344,0
PJ05_2_Ruhe,diameter,123407.967685,3.6210394880599344,1
PJ05_2_Ruhe,diameter,123467.96376299999,3.2136391068195533,0
PJ05_2_Ruhe,diameter,123467.96376299999,3.2136391068195533,1
PJ05_3_Ruhe,diameter,11976.721043,12.685932851678707,0
PJ05_3_Ruhe,diameter,11976.721043,12.685932851678707,1
PJ05_3_Ruhe,diameter,12036.736855000001,12.864834230660243,0
PJ05_3_Ruhe,diameter,12036.736855000001,12.864834230660243,1
PJ05_3_Ruhe,diameter,12096.720931,13.203401842664777,0
PJ05_3_Ruhe,diameter,12096.720931,13.203401842664777,1
PJ05_3_Ruhe,diameter,12156.736834000001,12.507070135746606,0
PJ05_3_Ruhe,diameter,12156.736834000001,12.507070135746606,1
PJ05_3_Ruhe,diameter,12216.720805,14.2312040700961,0
PJ05_3_Ruhe,diameter,12216.720805,14.2312040700961,1
PJ05_3_Ruhe,diameter,12276.736754,12.160633484162895,0
PJ05_3_Ruhe,diameter,12276.736754,12.160633484162895,1
PJ05_3_Ruhe,diameter,12336.720799,13.931297709923664,0
PJ05_3_Ruhe,diameter,12336.720799,13.931297709923664,1
PJ05_3_Ruhe,diameter,12396.740807,13.469416584263314,0
PJ05_3_Ruhe,diameter,12396.740807,13.469416584263314,1
PJ05_3_Ruhe,diameter,12456.724778,12.951977401129943,0
PJ05_3_Ruhe,diameter,12456.724778,12.951977401129943,1
PJ05_3_Ruhe,diameter,12516.704558,13.75900550925272,0
PJ05_3_Ruhe,diameter,12516.704558,13.75900550925272,1
PJ05_3_Ruhe,diameter,12576.724679,11.754732975416784,0
PJ05_3_Ruhe,diameter,12576.724679,11.754732975416784,1
PJ05_3_Ruhe,diameter,12636.708615,12.554723909052393,0
PJ05_3_Ruhe,diameter,12636.708615,12.554723909052393,1
PJ05_3_Ruhe,diameter,12696.724612,12.365819209039548,0
PJ05_3_Ruhe,diameter,12696.724612,12.365819209039548,1
PJ05_3_Ruhe,diameter,12756.708567,14.51271186440678,0
PJ05_3_Ruhe,diameter,12756.708567,14.51271186440678,1
PJ05_3_Ruhe,diameter,12816.724577,14.60602631206677,0
PJ05_3_Ruhe,diameter,12816.724577,14.60602631206677,1
PJ05_3_Ruhe,diameter,12876.708517000001,13.912429378531073,0
PJ05_3_Ruhe,diameter,12876.708517000001,13.912429378531073,1
PJ05_3_Ruhe,diameter,12936.724457,13.686440677966102,0
PJ05_3_Ruhe,diameter,12936.724457,13.686440677966102,1
PJ05_3_Ruhe,diameter,12996.708475,15.169491525423728,0
PJ05_3_Ruhe,diameter,12996.708475,15.169491525423728,1
PJ05_3_Ruhe,diameter,13056.728387000001,14.550077694589632,0
PJ05_3_Ruhe,diameter,13056.728387000001,14.550077694589632,1
PJ05_3_Ruhe,diameter,13116.708318,12.60593220338983,0
PJ05_3_Ruhe,diameter,13116.708318,12.60593220338983,1
PJ05_4_Ruhe,diameter,16304.878561,17.51152073732719,0
PJ05_4_Ruhe,diameter,16304.878561,17.51152073732719,1
PJ05_4_Ruhe,diameter,16334.298401,10.348803689824157,0
PJ05_4_Ruhe,diameter,16334.298401,10.348803689824157,1
PJ05_4_Ruhe,diameter,16363.690433,8.613747483462756,0
PJ05_4_Ruhe,diameter,16363.690433,8.613747483462756,1
PJ05_4_Ruhe,diameter,16393.078488,9.433419614610296,0
PJ05_4_Ruhe,diameter,16393.078488,9.433419614610296,1
PJ05_4_Ruhe,diameter,16422.498375,8.029301924734272,0
PJ05_4_Ruhe,diameter,16422.498375,8.029301924734272,1
PJ05_4_Ruhe,diameter,16451.886459,7.202415181138585,0
PJ05_4_Ruhe,diameter,16451.886459,7.202415181138585,1
PJ05_4_Ruhe,diameter,16481.278408000002,8.848920863309353,0
PJ05_4_Ruhe,diameter,16481.278408000002,8.848920863309353,1
PJ05_4_Ruhe,diameter,16510.698334,11.57940161104718,0
PJ05_4_Ruhe,diameter,16510.698334,11.57940161104718,1
PJ05_4_Ruhe,diameter,16540.086353,9.885057471264368,0
PJ05_4_Ruhe,diameter,16540.086353,9.885057471264368,1
PJ05_4_Ruhe,diameter,16569.474228,11.278735632183908,0
PJ05_4_Ruhe,diameter,16569.474228,11.278735632183908,1
PJ05_4_Ruhe,diameter,16598.898311,9.686691578039667,0
PJ05_4_Ruhe,diameter,16598.898311,9.686691578039667,1
PJ05_4_Ruhe,diameter,16628.286355,11.264367816091953,0
PJ05_4_Ruhe,diameter,16628.286355,11.264367816091953,1
PJ05_4_Ruhe,diameter,16657.674153,10.876436781609195,0
PJ05_4_Ruhe,diameter,16657.674153,10.876436781609195,1
PJ05_4_Ruhe,diameter,16687.098114,9.25553319919517,0
PJ05_4_Ruhe,diameter,16687.098114,9.25553319919517,1
PJ05_4_Ruhe,diameter,16716.486262,6.664751508187303,0
PJ05_4_Ruhe,diameter,16716.486262,6.664751508187303,1
PJ05_4_Ruhe,diameter,16745.874164,9.35344827586207,0
PJ05_4_Ruhe,diameter,16745.874164,9.35344827586207,1
PJ05_4_Ruhe,diameter,16775.298207,11.264367816091953,0
PJ05_4_Ruhe,diameter,16775.298207,11.264367816091953,1
PJ05_4_Ruhe,diameter,16804.686196,10.905172413793103,0
PJ05_4_Ruhe,diameter,16804.686196,10.905172413793103,1
PJ05_4_Ruhe,diameter,16834.074088,11.206896551724139,0
PJ05_4_Ruhe,diameter,16834.074088,11.206896551724139,1
PJ05_4_Ruhe,diameter,16863.498089,7.873563218390805,0
PJ05_4_Ruhe,diameter,16863.498089,7.873563218390805,1
PJ05_4_Ruhe,diameter,16892.886169,8.747486354495834,0
PJ05_4_Ruhe,diameter,16892.886169,8.747486354495834,1
PJ05_4_Ruhe,diameter,16922.274131000002,11.120689655172415,0
PJ05_4_Ruhe,diameter,16922.274131000002,11.120689655172415,1
PJ05_4_Ruhe,diameter,16951.69417,11.25,0
PJ05_4_Ruhe,diameter,16951.69417,11.25,1
PJ05_4_Ruhe,diameter,16981.086142,6.39367816091954,0
PJ05_4_Ruhe,diameter,16981.086142,6.39367816091954,1
PJ05_4_Ruhe,diameter,17010.473943,8.261494252873563,0
PJ05_4_Ruhe,diameter,17010.473943,8.261494252873563,1
PJ05_4_Ruhe,diameter,17039.894075,10.948275862068966,0
PJ05_4_Ruhe,diameter,17039.894075,10.948275862068966,1
PJ05_4_Ruhe,diameter,17069.281979,12.054597701149426,0
PJ05_4_Ruhe,diameter,17069.281979,12.054597701149426,1
PJ05_4_Ruhe,diameter,17098.673959,11.379310344827585,0
PJ05_4_Ruhe,diameter,17098.673959,11.379310344827585,1
PJ05_4_Ruhe,diameter,17128.094092,13.175287356321839,0
PJ05_4_Ruhe,diameter,17128.094092,13.175287356321839,1
PJ05_4_Ruhe,diameter,17157.481899,12.456896551724139,0
PJ05_4_Ruhe,diameter,17157.481899,12.456896551724139,1
PJ05_4_Ruhe,diameter,17186.86997,15.421098016671458,0
PJ05_4_Ruhe,diameter,17186.86997,15.421098016671458,1
PJ05_4_Ruhe,diameter,17216.294069,11.46551724137931,0
PJ05_4_Ruhe,diameter,17216.294069,11.46551724137931,1
PJ05_4_Ruhe,diameter,17245.681901,10.043103448275861,0
PJ05_4_Ruhe,diameter,17245.681901,10.043103448275861,1
PJ05_4_Ruhe,diameter,17275.069945,10.847701149425287,0
PJ05_4_Ruhe,diameter,17275.069945,10.847701149425287,1
PJ05_4_Ruhe,diameter,17304.493993,10.704022988505747,0
PJ05_4_Ruhe,diameter,17304.493993,10.704022988505747,1
PJ05_4_Ruhe,diameter,17333.881873000002,8.850574712643677,0
PJ05_4_Ruhe,diameter,17333.881873000002,8.850574712643677,1
PJ05_4_Ruhe,diameter,17363.269898,10.35919540229885,0
PJ05_4_Ruhe,diameter,17363.269898,10.35919540229885,1
PJ05_4_Ruhe,diameter,17392.693961,6.580459770114943,0
PJ05_4_Ruhe,diameter,17392.693961,6.580459770114943,1
PJ05_4_Ruhe,diameter,17422.081808,8.505747126436782,0
PJ05_4_Ruhe,diameter,17422.081808,8.505747126436782,1
PJ05_4_Ruhe,diameter,17451.469812,8.287848319448434,0
PJ05_4_Ruhe,diameter,17451.469812,8.287848319448434,1
PJ05_4_Ruhe,diameter,17480.893816,13.056592933065211,0
PJ05_4_Ruhe,diameter,17480.893816,13.056592933065211,1
PJ06_1_Ruhe,diameter,9512.526906000001,22.18926134678137,0
PJ06_1_Ruhe,diameter,9512.526906000001,22.18926134678137,1
PJ06_1_Ruhe,diameter,9541.919047,31.369150779896014,0
PJ06_1_Ruhe,diameter,9541.919047,31.369150779896014,1
PJ06_1_Ruhe,diameter,9571.306942000001,0.0,0
PJ06_1_Ruhe,diameter,9571.306942000001,0.0,1
PJ06_1_Ruhe,diameter,9600.726894,0.0,0
PJ06_1_Ruhe,diameter,9600.726894,0.0,1
PJ06_1_Ruhe,diameter,9630.114942,22.67241379310345,0
PJ06_1_Ruhe,diameter,9630.114942,22.67241379310345,1
PJ06_1_Ruhe,diameter,9659.506883,0.0,0
PJ06_1_Ruhe,diameter,9659.506883,0.0,1
PJ06_1_Ruhe,diameter,9688.927104,0.0,0
PJ06_1_Ruhe,diameter,9688.927104,0.0,1
PJ06_1_Ruhe,diameter,9718.314952,16.7816091954023,0
PJ06_1_Ruhe,diameter,9718.314952,16.7816091954023,1
PJ06_1_Ruhe,diameter,9747.703091,9.195402298850574,0
PJ06_1_Ruhe,diameter,9747.703091,9.195402298850574,1
PJ06_1_Ruhe,diameter,9777.127069,20.373563218390803,0
PJ06_1_Ruhe,diameter,9777.127069,20.373563218390803,1
PJ06_1_Ruhe,diameter,9806.515006,24.339080459770116,0
PJ06_1_Ruhe,diameter,9806.515006,24.339080459770116,1
PJ06_1_Ruhe,diameter,9835.9031,30.560344827586206,0
PJ06_1_Ruhe,diameter,9835.9031,30.560344827586206,1
PJ06_1_Ruhe,diameter,9865.327078,32.28448275862069,0
PJ06_1_Ruhe,diameter,9865.327078,32.28448275862069,1
PJ06_1_Ruhe,diameter,9894.714946,0.0,0
PJ06_1_Ruhe,diameter,9894.714946,0.0,1
PJ06_1_Ruhe,diameter,9924.103073,0.0,0
PJ06_1_Ruhe,diameter,9924.103073,0.0,1
PJ06_1_Ruhe,diameter,9953.527184,17.887931034482758,0
PJ06_1_Ruhe,diameter,9953.527184,17.887931034482758,1
PJ06_1_Ruhe,diameter,9982.915185,18.017241379310345,0
PJ06_1_Ruhe,diameter,9982.915185,18.017241379310345,1
PJ06_1_Ruhe,diameter,10012.303385000001,22.988505747126435,0
PJ06_1_Ruhe,diameter,10012.303385000001,22.988505747126435,1
PJ06_1_Ruhe,diameter,10041.727128,28.649425287356323,0
PJ06_1_Ruhe,diameter,10041.727128,28.649425287356323,1
PJ06_1_Ruhe,diameter,10071.115088,0.11494252873563218,0
PJ06_1_Ruhe,diameter,10071.115088,0.11494252873563218,1
PJ06_1_Ruhe,diameter,10100.50321,28.339557598391266,0
PJ06_1_Ruhe,diameter,10100.50321,28.339557598391266,1
PJ06_1_Ruhe,diameter,10129.923265,5.818965517241379,0
PJ06_1_Ruhe,diameter,10129.923265,5.818965517241379,1
PJ06_1_Ruhe,diameter,10159.315292000001,0.0,0
PJ06_1_Ruhe,diameter,10159.315292000001,0.0,1
PJ06_1_Ruhe,diameter,10188.703364,19.310344827586206,0
PJ06_1_Ruhe,diameter,10188.703364,19.310344827586206,1
PJ06_1_Ruhe,diameter,10218.123277,18.117816091954023,0
PJ06_1_Ruhe,diameter,10218.123277,18.117816091954023,1
PJ06_1_Ruhe,diameter,10247.511473,34.554597701149426,0
PJ06_1_Ruhe,diameter,10247.511473,34.554597701149426,1
PJ06_1_Ruhe,diameter,10276.903378,28.483194484343578,0
PJ06_1_Ruhe,diameter,10276.903378,28.483194484343578,1
PJ06_1_Ruhe,diameter,10306.323259,27.701149425287355,0
PJ06_1_Ruhe,diameter,10306.323259,27.701149425287355,1
PJ06_1_Ruhe,diameter,10335.711398,21.7816091954023,0
PJ06_1_Ruhe,diameter,10335.711398,21.7816091954023,1
PJ06_1_Ruhe,diameter,10365.099216,9.278942832519391,0
PJ06_1_Ruhe,diameter,10365.099216,9.278942832519391,1
PJ06_1_Ruhe,diameter,10394.523252,33.19448434357943,0
PJ06_1_Ruhe,diameter,10394.523252,33.19448434357943,1
PJ06_1_Ruhe,diameter,10423.911486,18.419540229885058,0
PJ06_1_Ruhe,diameter,10423.911486,18.419540229885058,1
PJ06_1_Ruhe,diameter,10453.299396,28.520114942528735,0
PJ06_1_Ruhe,diameter,10453.299396,28.520114942528735,1
PJ06_1_Ruhe,diameter,10482.723399,13.045977011494253,0
PJ06_1_Ruhe,diameter,10482.723399,13.045977011494253,1
PJ06_1_Ruhe,diameter,10512.111454,0.0,0
PJ06_1_Ruhe,diameter,10512.111454,0.0,1
PJ06_1_Ruhe,diameter,10541.499366,36.61971830985915,0
PJ06_1_Ruhe,diameter,10541.499366,36.61971830985915,1
PJ06_1_Ruhe,diameter,10570.923348,17.399425287356323,0
PJ06_1_Ruhe,diameter,10570.923348,17.399425287356323,1
PJ06_1_Ruhe,diameter,10600.311593,23.951149425287355,0
PJ06_1_Ruhe,diameter,10600.311593,23.951149425287355,1
PJ06_1_Ruhe,diameter,10629.699534,36.58045977011494,0
PJ06_1_Ruhe,diameter,10629.699534,36.58045977011494,1
PJ06_1_Ruhe,diameter,10659.087545,0.10057471264367816,0
PJ06_1_Ruhe,diameter,10659.087545,0.10057471264367816,1
PJ06_1_Ruhe,diameter,10688.511518000001,30.81896551724138,0
PJ06_1_Ruhe,diameter,10688.511518000001,30.81896551724138,1
PJ06_2_Ruhe,diameter,14007.017366,13.539227166276346,0
PJ06_2_Ruhe,diameter,14007.017366,13.539227166276346,1
PJ06_2_Ruhe,diameter,14036.437434,20.539663815983484,0
PJ06_2_Ruhe,diameter,14036.437434,20.539663815983484,1
PJ06_2_Ruhe,diameter,14065.825449,20.735294117647058,0
PJ06_2_Ruhe,diameter,14065.825449,20.735294117647058,1
PJ06_2_Ruhe,diameter,14095.213458,0.0,0
PJ06_2_Ruhe,diameter,14095.213458,0.0,1
PJ06_2_Ruhe,diameter,14124.637569,31.137811233352636,0
PJ06_2_Ruhe,diameter,14124.637569,31.137811233352636,1
PJ06_2_Ruhe,diameter,14154.025544,38.57472590882862,0
PJ06_2_Ruhe,diameter,14154.025544,38.57472590882862,1
PJ06_2_Ruhe,diameter,14183.413432000001,41.33506343713956,0
PJ06_2_Ruhe,diameter,14183.413432000001,41.33506343713956,1
PJ06_2_Ruhe,diameter,14212.837607,25.639184142487792,0
PJ06_2_Ruhe,diameter,14212.837607,25.639184142487792,1
PJ06_2_Ruhe,diameter,14242.22561,31.882183908045977,0
PJ06_2_Ruhe,diameter,14242.22561,31.882183908045977,1
PJ06_2_Ruhe,diameter,14271.61348,26.645587812589824,0
PJ06_2_Ruhe,diameter,14271.61348,26.645587812589824,1
PJ06_2_Ruhe,diameter,14301.03757,23.06697326818051,0
PJ06_2_Ruhe,diameter,14301.03757,23.06697326818051,1
PJ06_2_Ruhe,diameter,14330.4256,25.840758838746765,0
PJ06_2_Ruhe,diameter,14330.4256,25.840758838746765,1
PJ06_2_Ruhe,diameter,14359.81345,29.45601851851852,0
PJ06_2_Ruhe,diameter,14359.81345,29.45601851851852,1
PJ06_2_Ruhe,diameter,14389.237618000001,23.462315911059775,0
PJ06_2_Ruhe,diameter,14389.237618000001,23.462315911059775,1
PJ06_2_Ruhe,diameter,14418.625775,36.60508083140878,0
PJ06_2_Ruhe,diameter,14418.625775,36.60508083140878,1
PJ06_2_Ruhe,diameter,14448.01351,29.37625754527163,0
PJ06_2_Ruhe,diameter,14448.01351,29.37625754527163,1
PJ06_2_Ruhe,diameter,14477.43369,34.03918179199078,0
PJ06_2_Ruhe,diameter,14477.43369,34.03918179199078,1
PJ06_2_Ruhe,diameter,14506.825736,42.16954022988506,0
PJ06_2_Ruhe,diameter,14506.825736,42.16954022988506,1
PJ06_2_Ruhe,diameter,14536.213681000001,0.2768872048965316,0
PJ06_2_Ruhe,diameter,14536.213681000001,0.2768872048965316,1
PJ06_2_Ruhe,diameter,14565.633846,18.275862068965516,0
PJ06_2_Ruhe,diameter,14565.633846,18.275862068965516,1
PJ06_2_Ruhe,diameter,14595.021728,39.184142487790865,0
PJ06_2_Ruhe,diameter,14595.021728,39.184142487790865,1
PJ06_2_Ruhe,diameter,14624.413605,28.60632183908046,0
PJ06_2_Ruhe,diameter,14624.413605,28.60632183908046,1
PJ06_2_Ruhe,diameter,14653.83379,25.847701149425287,0
PJ06_2_Ruhe,diameter,14653.83379,25.847701149425287,1
PJ06_2_Ruhe,diameter,14683.221639,29.53107019562716,0
PJ06_2_Ruhe,diameter,14683.221639,29.53107019562716,1
PJ06_2_Ruhe,diameter,14712.609755,0.0,0
PJ06_2_Ruhe,diameter,14712.609755,0.0,1
PJ06_2_Ruhe,diameter,14742.033894,25.402298850574713,0
PJ06_2_Ruhe,diameter,14742.033894,25.402298850574713,1
PJ06_2_Ruhe,diameter,14771.422003,0.0,0
PJ06_2_Ruhe,diameter,14771.422003,0.0,1
PJ06_2_Ruhe,diameter,14800.809907,40.00862564692352,0
PJ06_2_Ruhe,diameter,14800.809907,40.00862564692352,1
PJ06_2_Ruhe,diameter,14830.233921000001,30.592294422081658,0
PJ06_2_Ruhe,diameter,14830.233921000001,30.592294422081658,1
PJ06_2_Ruhe,diameter,14859.621723,0.0,0
PJ06_2_Ruhe,diameter,14859.621723,0.0,1
PJ06_2_Ruhe,diameter,14889.009997000001,0.0,0
PJ06_2_Ruhe,diameter,14889.009997000001,0.0,1
PJ06_2_Ruhe,diameter,14918.433941000001,18.146551724137932,0
PJ06_2_Ruhe,diameter,14918.433941000001,18.146551724137932,1
PJ06_2_Ruhe,diameter,14947.821960000001,5.228382648664177,0
PJ06_2_Ruhe,diameter,14947.821960000001,5.228382648664177,1
PJ06_2_Ruhe,diameter,14977.210001,0.0,0
PJ06_2_Ruhe,diameter,14977.210001,0.0,1
PJ06_2_Ruhe,diameter,15006.63394,0.0,0
PJ06_2_Ruhe,diameter,15006.63394,0.0,1
PJ06_2_Ruhe,diameter,15036.02193,42.84109149277688,0
PJ06_2_Ruhe,diameter,15036.02193,42.84109149277688,1
PJ06_2_Ruhe,diameter,15065.409888,1.4815880322209436,0
PJ06_2_Ruhe,diameter,15065.409888,1.4815880322209436,1
PJ06_2_Ruhe,diameter,15094.830094,0.0,0
PJ06_2_Ruhe,diameter,15094.830094,0.0,1
PJ06_2_Ruhe,diameter,15124.221971,0.0,0
PJ06_2_Ruhe,diameter,15124.221971,0.0,1
PJ06_2_Ruhe,diameter,15153.610007000001,0.0,0
PJ06_2_Ruhe,diameter,15153.610007000001,0.0,1
PJ06_2_Ruhe,diameter,15183.030148,0.0,0
PJ06_2_Ruhe,diameter,15183.030148,0.0,1
PJ06_3_Ruhe,diameter,9903.9788,0.014503263234227702,0
PJ06_3_Ruhe,diameter,9903.9788,0.014503263234227702,1
PJ06_3_Ruhe,diameter,9963.962917,20.559139784946236,0
PJ06_3_Ruhe,diameter,9963.962917,20.559139784946236,1
PJ06_3_Ruhe,diameter,10023.978852,17.47171453437772,0
PJ06_3_Ruhe,diameter,10023.978852,17.47171453437772,1
PJ06_3_Ruhe,diameter,10083.963085,0.0,0
PJ06_3_Ruhe,diameter,10083.963085,0.0,1
PJ06_3_Ruhe,diameter,10143.979037000001,23.04969559677191,0
PJ06_3_Ruhe,diameter,10143.979037000001,23.04969559677191,1
PJ06_3_Ruhe,diameter,10203.963207,27.624662594118483,0
PJ06_3_Ruhe,diameter,10203.963207,27.624662594118483,1
PJ06_3_Ruhe,diameter,10263.979173,0.0,0
PJ06_3_Ruhe,diameter,10263.979173,0.0,1
PJ06_3_Ruhe,diameter,10323.96327,0.0,0
PJ06_3_Ruhe,diameter,10323.96327,0.0,1
PJ06_3_Ruhe,diameter,10383.947344,0.0,0
PJ06_3_Ruhe,diameter,10383.947344,0.0,1
PJ06_3_Ruhe,diameter,10443.967351000001,47.16967612496417,0
PJ06_3_Ruhe,diameter,10443.967351000001,47.16967612496417,1
PJ06_3_Ruhe,diameter,10503.947438000001,0.0,0
PJ06_3_Ruhe,diameter,10503.947438000001,0.0,1
PJ06_3_Ruhe,diameter,10563.967533000001,0.0,0
PJ06_3_Ruhe,diameter,10563.967533000001,0.0,1
PJ06_3_Ruhe,diameter,10623.951579,0.0,0
PJ06_3_Ruhe,diameter,10623.951579,0.0,1
PJ06_3_Ruhe,diameter,10683.967729,0.0,0
PJ06_3_Ruhe,diameter,10683.967729,0.0,1
PJ06_3_Ruhe,diameter,10743.951938,0.0,0
PJ06_3_Ruhe,diameter,10743.951938,0.0,1
PJ06_3_Ruhe,diameter,10803.967821,0.0,0
PJ06_3_Ruhe,diameter,10803.967821,0.0,1
PJ06_3_Ruhe,diameter,10863.951897,0.0,0
PJ06_3_Ruhe,diameter,10863.951897,0.0,1
PJ06_3_Ruhe,diameter,10923.967989,0.014124293785310734,0
PJ06_3_Ruhe,diameter,10923.967989,0.014124293785310734,1
PJ06_3_Ruhe,diameter,10983.952038,0.0,0
PJ06_3_Ruhe,diameter,10983.952038,0.0,1
PJ06_3_Ruhe,diameter,11043.972117000001,0.0,0
PJ06_3_Ruhe,diameter,11043.972117000001,0.0,1
PJ06_4_Ruhe,diameter,14648.052593,0.09887005649717515,0
PJ06_4_Ruhe,diameter,14648.052593,0.09887005649717515,1
PJ06_4_Ruhe,diameter,14708.036768,34.09676495848841,0
PJ06_4_Ruhe,diameter,14708.036768,34.09676495848841,1
PJ06_4_Ruhe,diameter,14768.052652,0.0,0
PJ06_4_Ruhe,diameter,14768.052652,0.0,1
PJ06_4_Ruhe,diameter,14828.036713,39.30790960451977,0
PJ06_4_Ruhe,diameter,14828.036713,39.30790960451977,1
PJ06_4_Ruhe,diameter,14888.056915000001,12.485875706214689,0
PJ06_4_Ruhe,diameter,14888.056915000001,12.485875706214689,1
PJ06_4_Ruhe,diameter,14948.040946000001,0.451913571529445,0
PJ06_4_Ruhe,diameter,14948.040946000001,0.451913571529445,1
PJ06_4_Ruhe,diameter,15008.056986,0.0,0
PJ06_4_Ruhe,diameter,15008.056986,0.0,1
PJ06_4_Ruhe,diameter,15068.04105,0.0,0
PJ06_4_Ruhe,diameter,15068.04105,0.0,1
PJ06_4_Ruhe,diameter,15128.057237,40.502753848326506,0
PJ06_4_Ruhe,diameter,15128.057237,40.502753848326506,1
PJ06_4_Ruhe,diameter,15188.041153,0.0,0
PJ06_4_Ruhe,diameter,15188.041153,0.0,1
PJ06_4_Ruhe,diameter,15248.057245,0.0,0
PJ06_4_Ruhe,diameter,15248.057245,0.0,1
PJ06_4_Ruhe,diameter,15308.041307,0.014287755393627661,0
PJ06_4_Ruhe,diameter,15308.041307,0.014287755393627661,1
PJ06_4_Ruhe,diameter,15368.05739,0.0,0
PJ06_4_Ruhe,diameter,15368.05739,0.0,1
PJ06_4_Ruhe,diameter,15428.041507,0.014124293785310734,0
PJ06_4_Ruhe,diameter,15428.041507,0.014124293785310734,1
PJ06_4_Ruhe,diameter,15488.025641,42.828514171199544,0
PJ06_4_Ruhe,diameter,15488.025641,42.828514171199544,1
PJ06_4_Ruhe,diameter,15548.045742,29.385593220338983,0
PJ06_4_Ruhe,diameter,15548.045742,29.385593220338983,1
PJ06_4_Ruhe,diameter,15608.025861,0.014310246136233544,0
PJ06_4_Ruhe,diameter,15608.025861,0.014310246136233544,1
PJ06_4_Ruhe,diameter,15668.045932,0.4520412487639497,0
PJ06_4_Ruhe,diameter,15668.045932,0.4520412487639497,1
PJ06_4_Ruhe,diameter,15728.029897,46.567796610169495,0
PJ06_4_Ruhe,diameter,15728.029897,46.567796610169495,1
PJ06_4_Ruhe,diameter,15788.046046,27.49611636774467,0
PJ06_4_Ruhe,diameter,15788.046046,27.49611636774467,1
PJ07_1_Ruhe,diameter,30698.962635,3.8416763678696157,0
PJ07_1_Ruhe,diameter,30698.962635,3.8416763678696157,1
PJ07_1_Ruhe,diameter,30728.382499,2.0050125313283207,0
PJ07_1_Ruhe,diameter,30728.382499,2.0050125313283207,1
PJ07_1_Ruhe,diameter,30757.77466,2.526487367563162,0
PJ07_1_Ruhe,diameter,30757.77466,2.526487367563162,1
PJ07_1_Ruhe,diameter,30787.162644,3.392405063291139,0
PJ07_1_Ruhe,diameter,30787.162644,3.392405063291139,1
PJ07_1_Ruhe,diameter,30816.58268,5.341137735503933,0
PJ07_1_Ruhe,diameter,30816.58268,5.341137735503933,1
PJ07_1_Ruhe,diameter,30845.970798000002,3.745256558323709,0
PJ07_1_Ruhe,diameter,30845.970798000002,3.745256558323709,1
PJ07_1_Ruhe,diameter,30875.36288,4.452905148154279,0
PJ07_1_Ruhe,diameter,30875.36288,4.452905148154279,1
PJ07_1_Ruhe,diameter,30904.782596,10.307017543859649,0
PJ07_1_Ruhe,diameter,30904.782596,10.307017543859649,1
PJ07_1_Ruhe,diameter,30934.170916,5.8473199783432595,0
PJ07_1_Ruhe,diameter,30934.170916,5.8473199783432595,1
PJ07_1_Ruhe,diameter,30963.562841,5.370462456489308,0
PJ07_1_Ruhe,diameter,30963.562841,5.370462456489308,1
PJ07_1_Ruhe,diameter,30992.982608000002,4.063243794627677,0
PJ07_1_Ruhe,diameter,30992.982608000002,4.063243794627677,1
PJ07_1_Ruhe,diameter,31022.370887,5.365317707379601,0
PJ07_1_Ruhe,diameter,31022.370887,5.365317707379601,1
PJ07_1_Ruhe,diameter,31051.758705,8.588158750813273,0
PJ07_1_Ruhe,diameter,31051.758705,8.588158750813273,1
PJ07_1_Ruhe,diameter,31081.182693,4.238197424892704,0
PJ07_1_Ruhe,diameter,31081.182693,4.238197424892704,1
PJ07_1_Ruhe,diameter,31110.570987,5.257491476762964,0
PJ07_1_Ruhe,diameter,31110.570987,5.257491476762964,1
PJ07_1_Ruhe,diameter,31139.958838,4.546255506607929,0
PJ07_1_Ruhe,diameter,31139.958838,4.546255506607929,1
